connectome_size,num_connections,time_gnm
550,350,1.076704700000164
540,350,1.0907720000000154
530,350,1.1153220999999576
520,350,1.0660832000000937
510,350,1.0391011000001527
500,350,1.1547120000000177
490,350,1.2464649999999438
480,350,1.145316800000046
470,350,1.2829699999999775
460,350,1.1415769999998702
450,350,1.2943351999999777
440,350,1.12543340000002
430,350,1.1006890999999541
420,350,1.0982547000000977
410,350,1.1066934000000401
400,350,1.0053852000000916
390,350,1.0938957000000755
380,350,1.0672441000001527
370,350,1.1204554999999345
360,350,1.0679812999999285
350,350,1.0462036999999782
340,350,1.086999999999989
330,350,1.0657524999999168
320,350,1.0038786000000073
310,350,1.1549362000000656
300,350,1.1166573000000426
290,350,1.0796413000000484
280,350,1.1221550999998726
270,350,1.2043893000000025
260,350,1.0860480999999709
250,350,1.1322402999999213
240,350,1.1301787999998396
230,350,1.1043191000001116
220,350,1.105934500000103
210,350,1.1171214000000873
200,350,1.1198342000000139
190,350,1.1773043000000598
180,350,1.126710699999876
170,350,1.088682399999925
160,350,1.0456554999998389
150,350,1.0428706000000147
140,350,1.0988820000000032
130,350,1.1196052999998756
120,350,1.1095286000002034
110,350,1.072567799999888
100,350,1.0281393000000207
790,300,1.0716727999999875
780,300,0.905621900000142
770,300,0.9247769000000972
760,300,0.9095136000000821
750,300,0.8914919999999711
740,300,0.9036885999998958
730,300,0.9233627000000979
720,300,0.9414322999998603
710,300,0.9331300999999712
700,300,0.918157199999996
690,300,0.8778393000000051
680,300,0.8889933000000383
670,300,0.8974676000000272
660,300,0.8759419000000435
650,300,0.9140363999999863
640,300,0.8885016000001542
630,300,0.904968800000006
620,300,0.9085485999999037
610,300,0.9209258999999292
600,300,0.8686242999999649
590,300,0.9369002999999338
580,300,0.9283404000000246
570,300,0.9121136000001115
560,300,0.9105549000000792
550,300,0.9462605000001076
540,300,0.9371849000001475
530,300,0.903940700000021
520,300,0.9777152999999998
510,300,0.9112092000000303
500,300,0.9581273999999667
490,300,1.0063506999999845
480,300,0.9516790000000128
470,300,0.9757065999999668
460,300,0.9340726999998878
450,300,0.9374780999999075
440,300,0.9593406999999843
430,300,0.8722768000000087
420,300,0.9280542999999852
410,300,0.9035632000000078
400,300,0.9251400999999078
390,300,0.9720945999999913
380,300,1.0105086000000938
370,300,0.9932335999999395
360,300,0.9484107999999196
350,300,0.9193894
340,300,0.9487834999999905
330,300,0.9955846000000292
320,300,0.9491537999999764
310,300,0.9612527000001592
300,300,0.9336889000001065
290,300,0.9479899000000387
280,300,0.9611903999998503
270,300,0.9600563999999849
260,300,0.961639200000036
250,300,0.9780037000000448
240,300,0.9303632999999536
230,300,0.9189659999999549
220,300,0.9169323999999506
210,300,0.9287917000001471
200,300,0.9082828000000518
190,300,0.9200025000000096
180,300,0.9486807000000681
170,300,0.9198721000000205
160,300,0.9228989000000638
150,300,0.9221377999999731
140,300,0.9218892999999753
130,300,0.9084906000000501
120,300,0.9193106000000171
110,300,0.9121165000001383
100,300,0.9285581000001457
790,250,0.9748177000001306
780,250,0.7631404000001112
770,250,0.754908000000114
760,250,0.7538930999999138
750,250,0.7572075000000495
740,250,0.7733696000000236
730,250,0.7277242000000115
720,250,0.7399288000001434
710,250,0.7815697999999429
700,250,0.7333436000001257
690,250,0.7325238999999328
680,250,0.7590242999999646
670,250,0.7441014000000905
660,250,0.7732633000000533
650,250,0.7428126999998312
640,250,0.7117315999998937
630,250,0.7621043999999983
620,250,0.7526972000000569
610,250,0.775523499999963
600,250,0.7882429999999658
590,250,0.796441699999832
580,250,0.7144574999999804
570,250,0.7497642000000724
560,250,0.7666743999998289
550,250,0.7527722999998332
540,250,0.7180978000001232
530,250,0.738145300000042
520,250,0.7478316000001541
510,250,0.7482985999999983
500,250,0.7458944999998494
490,250,0.7266031999999996
480,250,0.7516295999998874
470,250,0.7676317999998901
460,250,0.755246900000202
450,250,0.7724290999999539
440,250,0.7629097999999885
430,250,0.7415860000000976
420,250,0.7704323000000386
410,250,0.7386578999999074
400,250,0.761762600000111
390,250,0.77766459999998
380,250,0.7754537999999229
370,250,0.7531232999999702
360,250,0.7725178999999116
350,250,0.7672282000000905
340,250,0.7393798999999035
330,250,0.7413313999998081
320,250,0.7853807999999844
310,250,0.7624364000000696
300,250,0.777350899999874
290,250,0.7834494000001087
280,250,0.790940800000044
270,250,0.7986587000000327
260,250,0.7811194000000796
250,250,0.7652367000000595
240,250,0.7865080999999918
230,250,0.7824359999999615
220,250,0.7650025000000369
210,250,0.7537084000000505
200,250,0.7824855999999727
190,250,0.8030843999999888
180,250,0.7716542000000572
170,250,0.7896439999999529
160,250,0.7610862999999881
150,250,0.7726364999998623
140,250,0.7483179999999265
130,250,0.7379077999999026
120,250,0.7920305000000099
110,250,0.7853599999998551
100,250,0.7480688000000555
790,200,0.8266404000000875
780,200,0.609719000000041
770,200,0.6269139000000905
760,200,0.6677655999999388
750,200,0.6389054999999644
740,200,0.6200549000000137
730,200,0.6009568000001764
720,200,0.641494400000056
710,200,0.6485620999999355
700,200,0.6656600999999682
690,200,0.6147258000000875
680,200,0.6296488999998928
670,200,0.636364599999979
660,200,0.6576098000000457
650,200,0.5835559000001922
640,200,0.6490681000000222
630,200,0.6249526000001424
620,200,0.5945388000000094
610,200,0.6601138000000901
600,200,0.6330127999999604
590,200,0.6135776999999507
580,200,0.6149771000000328
570,200,0.6409212999999454
560,200,0.6436631000001398
550,200,0.6295642000000043
540,200,0.6498841000000084
530,200,0.6048657999999705
520,200,0.6569150000000263
510,200,0.6540798999999424
500,200,0.6369732000000567
490,200,0.7136907999999949
480,200,0.657452400000011
470,200,0.6275382999999692
460,200,0.7171031999998831
450,200,0.6215482000000065
440,200,0.7114028999999391
430,200,0.6204201999998986
420,200,0.6516713999999411
410,200,0.6232191000001421
400,200,0.6504731999998512
390,200,0.7143085999998675
380,200,0.6468922999999904
370,200,0.7002634000000398
360,200,0.6872758999998041
350,200,0.6714494999998806
340,200,0.710260500000004
330,200,0.6514732000000549
